Date,Parameters,Age_Group
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",4
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
26.08.2019,"High, Low",5
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",1
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",2
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",3
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",4
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
27.08.2019,"High, Low",5
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",1
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",2
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",3
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",4
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
28.08.2019,"High, Low",5
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",1
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",2
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
29.08.2019,"High, Low",3
